subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
11,0,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial0_PRACTICE.csv,E067,0,80.0,320.0,400.0,True,18.463
11,0,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial0_PRACTICE.csv,E031,1,140.0,80.0,220.0,False,18.463
11,1,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial1_PRACTICE.csv,E017,0,170.0,50.0,220.0,False,12.328
11,1,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial1_PRACTICE.csv,E034,1,320.0,200.0,520.0,True,12.328
11,2,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial2_PRACTICE.csv,E023,0,200.0,80.0,280.0,False,14.611
11,2,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial2_PRACTICE.csv,E005,1,380.0,20.0,400.0,True,14.611
11,3,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial3_PRACTICE.csv,E066,0,50.0,170.0,220.0,True,0.783
11,3,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial3_PRACTICE.csv,E035,1,170.0,110.0,280.0,False,0.783
11,4,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial4_PRACTICE.csv,E084(S12),0,206.0,113.0,319.0,True,0.733
11,4,0,True,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block0_trial4_PRACTICE.csv,E046,1,200.0,200.0,400.0,False,0.733
11,0,1,False,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block1_trial0.csv,E082(S40),0,22.0,113.0,135.0,True,11.571
11,0,1,False,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block1_trial0.csv,E041,1,140.0,110.0,250.0,False,11.571
11,1,1,False,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block1_trial1.csv,E029,0,380.0,200.0,580.0,False,11.647
11,1,1,False,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block1_trial1.csv,E080(S07),1,106.0,610.0,716.0,True,11.647
11,2,1,False,soft,f,22,2022-11-17 10:16:56.507129,results/221117_10.16_data_subj11_block1_trial2.csv,E007,0,200.0,20.0,220.0,False,10.779
