subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
27,0,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial0_PRACTICE.csv,E082(S40),0,22.0,113.0,135.0,True,1.849
27,0,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial0_PRACTICE.csv,E028,1,500.0,260.0,760.0,False,1.849
27,1,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial1_PRACTICE.csv,E062,0,140.0,320.0,460.0,True,1.881
27,1,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial1_PRACTICE.csv,E070,1,20.0,200.0,220.0,False,1.881
27,2,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial2_PRACTICE.csv,E075(S42),0,20.0,20.0,40.0,True,1.383
27,2,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial2_PRACTICE.csv,E001,1,560.0,20.0,580.0,False,1.383
27,3,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial3_PRACTICE.csv,E057,0,200.0,320.0,520.0,True,1.784
27,3,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial3_PRACTICE.csv,E003,1,440.0,20.0,460.0,False,1.784
27,4,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial4_PRACTICE.csv,E036,0,380.0,260.0,640.0,True,2.494
27,4,0,True,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block0_trial4_PRACTICE.csv,E073(S18),1,797.0,116.0,913.0,False,2.494
27,0,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial0.csv,E042,0,380.0,320.0,700.0,False,12.778
27,0,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial0.csv,E025,1,320.0,140.0,460.0,True,12.778
27,1,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial1.csv,E030,0,260.0,140.0,400.0,True,12.711
27,1,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial1.csv,E002,1,500.0,20.0,520.0,False,12.711
27,2,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial2.csv,E014,0,320.0,80.0,400.0,True,11.515
27,2,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial2.csv,E020,1,140.0,50.0,190.0,False,11.515
27,3,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial3.csv,E074(S39),0,110.0,50.0,160.0,False,10.229
27,3,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial3.csv,E027,1,170.0,80.0,250.0,True,10.229
27,4,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial4.csv,E039,0,440.0,320.0,760.0,True,10.215
27,4,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial4.csv,E043,1,320.0,260.0,580.0,False,10.215
27,5,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial5.csv,E009,0,560.0,80.0,640.0,False,9.864
27,5,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial5.csv,E047,1,140.0,140.0,280.0,True,9.864
27,6,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial6.csv,E083(S38),0,107.0,27.0,134.0,False,8.914
27,6,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial6.csv,E078(S45),1,80.0,110.0,190.0,True,8.914
27,7,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial7.csv,E044,0,170.0,140.0,310.0,True,2.134
27,7,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial7.csv,E044,1,170.0,140.0,310.0,False,2.134
27,8,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial8.csv,E042,0,380.0,320.0,700.0,True,10.462
27,8,1,False,rug,m,20,2022-11-25 17:18:05.980838,results/221125_17.18_data_subj27_block1_trial8.csv,E003,1,440.0,20.0,460.0,False,10.462
