subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
15,0,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial0_PRACTICE.csv,E019,0,440.0,140.0,580.0,False,24.359
15,0,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial0_PRACTICE.csv,E074(S39),1,110.0,50.0,160.0,True,24.359
15,1,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial1_PRACTICE.csv,E058,0,50.0,80.0,130.0,False,11.331
15,1,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial1_PRACTICE.csv,E027,1,170.0,80.0,250.0,True,11.331
15,2,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial2_PRACTICE.csv,E074(S39),0,110.0,50.0,160.0,True,10.015
15,2,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial2_PRACTICE.csv,E015,1,560.0,140.0,700.0,False,10.015
15,3,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial3_PRACTICE.csv,E042,0,380.0,320.0,700.0,False,8.775
15,3,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial3_PRACTICE.csv,E027,1,170.0,80.0,250.0,True,8.775
15,4,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial4_PRACTICE.csv,E081(S03),0,107.0,210.0,317.0,False,4.864
15,4,0,True,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block0_trial4_PRACTICE.csv,E047,1,140.0,140.0,280.0,True,4.864
15,0,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial0.csv,E017,0,170.0,50.0,220.0,True,8.364
15,0,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial0.csv,E045,1,260.0,260.0,520.0,False,8.364
15,1,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial1.csv,E026,0,440.0,200.0,640.0,False,8.047
15,1,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial1.csv,E059,1,80.0,140.0,220.0,True,8.047
15,2,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial2.csv,E028,0,500.0,260.0,760.0,False,8.364
15,2,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial2.csv,E031,1,140.0,80.0,220.0,True,8.364
15,3,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial3.csv,E041,0,140.0,110.0,250.0,True,7.598
15,3,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial3.csv,E046,1,200.0,200.0,400.0,False,7.598
15,4,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial4.csv,E074(S39),0,110.0,50.0,160.0,True,8.997
15,4,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial4.csv,E049,1,80.0,80.0,160.0,False,8.997
15,5,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial5.csv,E064,0,50.0,140.0,190.0,False,9.247
15,5,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial5.csv,E022,1,380.0,140.0,520.0,True,9.247
15,6,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial6.csv,E019,0,440.0,140.0,580.0,False,9.797
15,6,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial6.csv,E061,1,80.0,170.0,250.0,True,9.797
15,7,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial7.csv,E079(S41),0,50.0,110.0,160.0,False,9.699
15,7,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial7.csv,E047,1,140.0,140.0,280.0,True,9.699
15,8,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial8.csv,E002,0,500.0,20.0,520.0,False,11.962
15,8,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial8.csv,E013,1,80.0,20.0,100.0,True,11.962
15,9,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial9.csv,E066,0,50.0,170.0,220.0,False,10.314
15,9,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial9.csv,E004,1,320.0,20.0,340.0,True,10.314
15,10,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial10.csv,E072,0,20.0,320.0,340.0,True,9.064
15,10,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial10.csv,E041,1,140.0,110.0,250.0,False,9.064
15,11,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial11.csv,E055,0,140.0,200.0,340.0,False,9.397
15,11,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial11.csv,E026,1,440.0,200.0,640.0,True,9.397
15,12,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial12.csv,E056,0,110.0,170.0,280.0,False,9.031
15,12,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial12.csv,E003,1,440.0,20.0,460.0,True,9.031
15,13,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial13.csv,E043,0,320.0,260.0,580.0,True,9.097
15,13,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial13.csv,E057,1,200.0,320.0,520.0,False,9.097
15,14,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial14.csv,E025,0,320.0,140.0,460.0,True,12.295
15,14,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial14.csv,E048,1,170.0,170.0,340.0,False,12.295
15,15,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial15.csv,E030,0,260.0,140.0,400.0,True,9.146
15,15,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial15.csv,E046,1,200.0,200.0,400.0,False,9.146
15,16,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial16.csv,E002,0,500.0,20.0,520.0,True,9.182
15,16,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial16.csv,E054,1,200.0,260.0,460.0,False,9.182
15,17,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial17.csv,E060,0,140.0,260.0,400.0,False,8.685
15,17,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial17.csv,E048,1,170.0,170.0,340.0,True,8.685
15,18,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial18.csv,E015,0,560.0,140.0,700.0,False,9.413
15,18,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial18.csv,E041,1,140.0,110.0,250.0,True,9.413
15,19,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial19.csv,E084(S12),0,206.0,113.0,319.0,True,9.35
15,19,1,False,soft,f,23,2022-11-21 15:48:42.685809,results/221121_15.48_data_subj15_block1_trial19.csv,E043,1,320.0,260.0,580.0,False,9.35
