subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
18,0,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial0_PRACTICE.csv,E081(S03),0,107.0,210.0,317.0,True,17.527
18,0,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial0_PRACTICE.csv,E020,1,140.0,50.0,190.0,False,17.527
18,1,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial1_PRACTICE.csv,E048,0,170.0,170.0,340.0,True,71.165
18,1,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial1_PRACTICE.csv,E036,1,380.0,260.0,640.0,False,71.165
18,2,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial2_PRACTICE.csv,E030,0,260.0,140.0,400.0,True,22.124
18,2,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial2_PRACTICE.csv,E080(S07),1,106.0,610.0,716.0,False,22.124
18,3,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial3_PRACTICE.csv,E012,0,380.0,80.0,460.0,True,1.269
18,3,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial3_PRACTICE.csv,E077(S32),1,110.0,110.0,220.0,False,1.269
18,4,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial4_PRACTICE.csv,E004,0,320.0,20.0,340.0,True,1.198
18,4,0,True,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block0_trial4_PRACTICE.csv,E012,1,380.0,80.0,460.0,False,1.198
18,0,1,False,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block1_trial0.csv,E033,0,80.0,50.0,130.0,True,13.53
18,0,1,False,soft,f,25,2022-11-22 14:05:24.873632,results/221122_14.05_data_subj18_block1_trial0.csv,E009,1,560.0,80.0,640.0,False,13.53
