subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
10,0,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial0_PRACTICE.csv,E004,0,320.0,20.0,340.0,False,12.348
10,0,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial0_PRACTICE.csv,E083(S38),1,107.0,27.0,134.0,True,12.348
10,1,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial1_PRACTICE.csv,E082(S40),0,22.0,113.0,135.0,False,9.761
10,1,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial1_PRACTICE.csv,E065,1,80.0,260.0,340.0,True,9.761
10,2,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial2_PRACTICE.csv,E063,0,80.0,200.0,280.0,False,8.195
10,2,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial2_PRACTICE.csv,E044,1,170.0,140.0,310.0,True,8.195
10,3,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial3_PRACTICE.csv,E021,0,560.0,200.0,760.0,False,9.979
10,3,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial3_PRACTICE.csv,E080(S07),1,106.0,610.0,716.0,True,9.979
10,4,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial4_PRACTICE.csv,E031,0,140.0,80.0,220.0,False,12.263
10,4,0,True,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block0_trial4_PRACTICE.csv,E002,1,500.0,20.0,520.0,True,12.263
10,0,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial0.csv,E046,0,200.0,200.0,400.0,True,9.546
10,0,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial0.csv,E029,1,380.0,200.0,580.0,False,9.546
10,1,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial1.csv,E003,0,440.0,20.0,460.0,True,8.862
10,1,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial1.csv,E074(S39),1,110.0,50.0,160.0,False,8.862
10,2,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial2.csv,E050,0,320.0,320.0,640.0,True,8.683
10,2,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial2.csv,E003,1,440.0,20.0,460.0,False,8.683
10,3,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial3.csv,E082(S40),0,22.0,113.0,135.0,True,8.364
10,3,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial3.csv,E006,1,260.0,20.0,280.0,False,8.364
10,4,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial4.csv,E061,0,80.0,170.0,250.0,True,10.317
10,4,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial4.csv,E030,1,260.0,140.0,400.0,False,10.317
10,5,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial5.csv,E022,0,380.0,140.0,520.0,True,9.342
10,5,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial5.csv,E035,1,170.0,110.0,280.0,False,9.342
10,6,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial6.csv,E053,0,110.0,140.0,250.0,True,9.128
10,6,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial6.csv,E011,1,440.0,80.0,520.0,False,9.128
10,7,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial7.csv,E009,0,560.0,80.0,640.0,False,8.681
10,7,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial7.csv,E040,1,260.0,200.0,460.0,True,8.681
10,8,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial8.csv,E020,0,140.0,50.0,190.0,False,8.846
10,8,1,False,rug,f,24,2022-11-16 15:47:52.931126,results/221116_15.47_data_subj10_block1_trial8.csv,E009,1,560.0,80.0,640.0,True,8.846
