subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
23,0,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial0_PRACTICE.csv,E023,0,200.0,80.0,280.0,False,2.917
23,0,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial0_PRACTICE.csv,E029,1,380.0,200.0,580.0,True,2.917
23,1,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial1_PRACTICE.csv,E021,0,560.0,200.0,760.0,False,12.779
23,1,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial1_PRACTICE.csv,E058,1,50.0,80.0,130.0,True,12.779
23,2,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial2_PRACTICE.csv,E042,0,380.0,320.0,700.0,False,10.25
23,2,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial2_PRACTICE.csv,E071,1,20.0,260.0,280.0,True,10.25
23,3,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial3_PRACTICE.csv,E077(S32),0,110.0,110.0,220.0,False,0.984
23,3,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial3_PRACTICE.csv,E057,1,200.0,320.0,520.0,True,0.984
23,4,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial4_PRACTICE.csv,E005,0,380.0,20.0,400.0,True,1.133
23,4,0,True,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block0_trial4_PRACTICE.csv,E081(S03),1,107.0,210.0,317.0,False,1.133
23,0,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial0.csv,E042,0,380.0,320.0,700.0,False,9.483
23,0,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial0.csv,E066,1,50.0,170.0,220.0,True,9.483
23,1,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial1.csv,E041,0,140.0,110.0,250.0,True,11.229
23,1,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial1.csv,E084(S12),1,206.0,113.0,319.0,False,11.229
23,2,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial2.csv,E019,0,440.0,140.0,580.0,True,12.163
23,2,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial2.csv,E006,1,260.0,20.0,280.0,False,12.163
23,3,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial3.csv,E071,0,20.0,260.0,280.0,True,11.796
23,3,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial3.csv,E063,1,80.0,200.0,280.0,False,11.796
23,4,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial4.csv,E022,0,380.0,140.0,520.0,True,12.879
23,4,1,False,soft,f,21,2022-11-24 15:54:50.202086,results/221124_15.54_data_subj23_block1_trial4.csv,E050,1,320.0,320.0,640.0,False,12.879
