subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
7,0,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial0_PRACTICE.csv,E054,0,200.0,260.0,460.0,True,14.063
7,0,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial0_PRACTICE.csv,E036,1,380.0,260.0,640.0,False,14.063
7,1,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial1_PRACTICE.csv,E046,0,200.0,200.0,400.0,True,10.375
7,1,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial1_PRACTICE.csv,E070,1,20.0,200.0,220.0,False,10.375
7,2,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial2_PRACTICE.csv,E044,0,170.0,140.0,310.0,True,9.496
7,2,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial2_PRACTICE.csv,E045,1,260.0,260.0,520.0,False,9.496
7,3,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial3_PRACTICE.csv,E035,0,170.0,110.0,280.0,True,0.931
7,3,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial3_PRACTICE.csv,E062,1,140.0,320.0,460.0,False,0.931
7,4,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial4_PRACTICE.csv,E016,0,500.0,140.0,640.0,True,1.116
7,4,0,True,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block0_trial4_PRACTICE.csv,E055,1,140.0,200.0,340.0,False,1.116
7,0,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial0.csv,E057,0,200.0,320.0,520.0,False,9.013
7,0,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial0.csv,E078(S45),1,80.0,110.0,190.0,True,9.013
7,1,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial1.csv,E036,0,380.0,260.0,640.0,False,9.331
7,1,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial1.csv,E059,1,80.0,140.0,220.0,True,9.331
7,2,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial2.csv,E047,0,140.0,140.0,280.0,False,8.164
7,2,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial2.csv,E031,1,140.0,80.0,220.0,True,8.164
7,3,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial3.csv,E067,0,80.0,320.0,400.0,False,9.583
7,3,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial3.csv,E048,1,170.0,170.0,340.0,True,9.583
7,4,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial4.csv,E053,0,110.0,140.0,250.0,False,8.562
7,4,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial4.csv,E033,1,80.0,50.0,130.0,True,8.562
7,5,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial5.csv,E037,0,200.0,140.0,340.0,False,8.581
7,5,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial5.csv,E027,1,170.0,80.0,250.0,True,8.581
7,6,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial6.csv,E002,0,500.0,20.0,520.0,True,7.465
7,6,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial6.csv,E052,1,260.0,320.0,580.0,False,7.465
7,7,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial7.csv,E077(S32),0,110.0,110.0,220.0,True,9.831
7,7,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial7.csv,E041,1,140.0,110.0,250.0,False,9.831
7,8,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial8.csv,E010,0,500.0,80.0,580.0,False,8.764
7,8,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial8.csv,E023,1,200.0,80.0,280.0,True,8.764
7,9,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial9.csv,E024,0,500.0,200.0,700.0,False,8.281
7,9,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial9.csv,E008,1,140.0,20.0,160.0,True,8.281
7,10,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial10.csv,E066,0,50.0,170.0,220.0,True,9.079
7,10,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial10.csv,E044,1,170.0,140.0,310.0,False,9.079
7,11,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial11.csv,E060,0,140.0,260.0,400.0,True,9.331
7,11,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial11.csv,E062,1,140.0,320.0,460.0,False,9.331
7,12,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial12.csv,E045,0,260.0,260.0,520.0,False,8.645
7,12,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial12.csv,E037,1,200.0,140.0,340.0,True,8.645
7,13,1,False,soft,m,21,2022-11-10 10:41:45.411461,results/221110_10.41_data_subj7_block1_trial13.csv,E037,0,200.0,140.0,340.0,False,10.197
