subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
12,0,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial0_PRACTICE.csv,E079(S41),0,50.0,110.0,160.0,True,17.461
12,0,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial0_PRACTICE.csv,E079(S41),1,50.0,110.0,160.0,False,17.461
12,1,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial1_PRACTICE.csv,E081(S03),0,107.0,210.0,317.0,True,11.264
12,1,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial1_PRACTICE.csv,E018,1,260.0,80.0,340.0,False,11.264
12,2,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial2_PRACTICE.csv,E057,0,200.0,320.0,520.0,True,12.545
12,2,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial2_PRACTICE.csv,E066,1,50.0,170.0,220.0,False,12.545
12,3,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial3_PRACTICE.csv,E028,0,500.0,260.0,760.0,True,11.363
12,3,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial3_PRACTICE.csv,E033,1,80.0,50.0,130.0,False,11.363
12,4,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial4_PRACTICE.csv,E029,0,380.0,200.0,580.0,True,1.366
12,4,0,True,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block0_trial4_PRACTICE.csv,E029,1,380.0,200.0,580.0,False,1.366
12,0,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial0.csv,E057,0,200.0,320.0,520.0,True,10.783
12,0,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial0.csv,E001,1,560.0,20.0,580.0,False,10.783
12,1,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial1.csv,E078(S45),0,80.0,110.0,190.0,False,11.694
12,1,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial1.csv,E046,1,200.0,200.0,400.0,True,11.694
12,2,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial2.csv,E054,0,200.0,260.0,460.0,True,11.014
12,2,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial2.csv,E010,1,500.0,80.0,580.0,False,11.014
12,3,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial3.csv,E008,0,140.0,20.0,160.0,False,11.896
12,3,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial3.csv,E021,1,560.0,200.0,760.0,True,11.896
12,4,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial4.csv,E005,0,380.0,20.0,400.0,False,9.399
12,4,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial4.csv,E060,1,140.0,260.0,400.0,True,9.399
12,5,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial5.csv,E052,0,260.0,320.0,580.0,True,10.181
12,5,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial5.csv,E056,1,110.0,170.0,280.0,False,10.181
12,6,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial6.csv,E084(S12),0,206.0,113.0,319.0,True,21.743
12,6,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial6.csv,E010,1,500.0,80.0,580.0,False,21.743
12,7,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial7.csv,E050,0,320.0,320.0,640.0,True,9.797
12,7,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial7.csv,E017,1,170.0,50.0,220.0,False,9.797
12,8,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial8.csv,E031,0,140.0,80.0,220.0,False,10.578
12,8,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial8.csv,E057,1,200.0,320.0,520.0,True,10.578
12,9,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial9.csv,E077(S32),0,110.0,110.0,220.0,True,8.914
12,9,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial9.csv,E013,1,80.0,20.0,100.0,False,8.914
12,10,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial10.csv,E066,0,50.0,170.0,220.0,False,11.013
12,10,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial10.csv,E028,1,500.0,260.0,760.0,True,11.013
12,11,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial11.csv,E064,0,50.0,140.0,190.0,True,9.979
12,11,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial11.csv,E012,1,380.0,80.0,460.0,False,9.979
12,12,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial12.csv,E020,0,140.0,50.0,190.0,False,8.797
12,12,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial12.csv,E029,1,380.0,200.0,580.0,True,8.797
12,13,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial13.csv,E055,0,140.0,200.0,340.0,True,9.865
12,13,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial13.csv,E045,1,260.0,260.0,520.0,False,9.865
12,14,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial14.csv,E029,0,380.0,200.0,580.0,True,10.413
12,14,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial14.csv,E049,1,80.0,80.0,160.0,False,10.413
12,15,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial15.csv,E003,0,440.0,20.0,460.0,False,9.796
12,15,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial15.csv,E044,1,170.0,140.0,310.0,True,9.796
12,16,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial16.csv,E063,0,80.0,200.0,280.0,False,10.93
12,16,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial16.csv,E067,1,80.0,320.0,400.0,True,10.93
12,17,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial17.csv,E004,0,320.0,20.0,340.0,False,8.647
12,17,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial17.csv,E054,1,200.0,260.0,460.0,True,8.647
12,18,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial18.csv,E049,0,80.0,80.0,160.0,False,10.347
12,18,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial18.csv,E032,1,440.0,260.0,700.0,True,10.347
12,19,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial19.csv,E055,0,140.0,200.0,340.0,True,0.284
12,19,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial19.csv,E055,1,140.0,200.0,340.0,False,0.284
12,20,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial20.csv,E081(S03),0,107.0,210.0,317.0,True,10.013
12,20,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial20.csv,E061,1,80.0,170.0,250.0,False,10.013
12,21,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial21.csv,E017,0,170.0,50.0,220.0,True,10.664
12,21,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial21.csv,E009,1,560.0,80.0,640.0,False,10.664
12,22,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial22.csv,E079(S41),0,50.0,110.0,160.0,True,9.847
12,22,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial22.csv,E044,1,170.0,140.0,310.0,False,9.847
12,23,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial23.csv,E027,0,170.0,80.0,250.0,False,10.295
12,23,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial23.csv,E013,1,80.0,20.0,100.0,True,10.295
12,24,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial24.csv,E047,0,140.0,140.0,280.0,False,9.679
12,24,1,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block1_trial24.csv,E042,1,380.0,320.0,700.0,True,9.679
12,0,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial0.csv,E056,0,110.0,170.0,280.0,True,9.563
12,0,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial0.csv,E036,1,380.0,260.0,640.0,False,9.563
12,1,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial1.csv,E078(S45),0,80.0,110.0,190.0,True,10.047
12,1,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial1.csv,E084(S12),1,206.0,113.0,319.0,False,10.047
12,2,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial2.csv,E076(S43),0,50.0,50.0,100.0,False,10.624
12,2,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial2.csv,E046,1,200.0,200.0,400.0,True,10.624
12,3,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial3.csv,E057,0,200.0,320.0,520.0,True,9.814
12,3,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial3.csv,E005,1,380.0,20.0,400.0,False,9.814
12,4,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial4.csv,E048,0,170.0,170.0,340.0,True,10.279
12,4,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial4.csv,E022,1,380.0,140.0,520.0,False,10.279
12,5,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial5.csv,E058,0,50.0,80.0,130.0,False,10.549
12,5,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial5.csv,E036,1,380.0,260.0,640.0,True,10.549
12,6,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial6.csv,E066,0,50.0,170.0,220.0,True,8.396
12,6,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial6.csv,E056,1,110.0,170.0,280.0,False,8.396
12,7,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial7.csv,E011,0,440.0,80.0,520.0,True,10.013
12,7,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial7.csv,E007,1,200.0,20.0,220.0,False,10.013
12,8,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial8.csv,E081(S03),0,107.0,210.0,317.0,True,9.964
12,8,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial8.csv,E083(S38),1,107.0,27.0,134.0,False,9.964
12,9,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial9.csv,E023,0,200.0,80.0,280.0,False,10.03
12,9,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial9.csv,E042,1,380.0,320.0,700.0,True,10.03
12,10,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial10.csv,E054,0,200.0,260.0,460.0,True,9.614
12,10,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial10.csv,E035,1,170.0,110.0,280.0,False,9.614
12,11,2,False,rug,f,22,2022-11-17 15:45:25.734722,results/221117_15.45_data_subj12_block2_trial11.csv,E052,0,260.0,320.0,580.0,True,9.24
