subj,trial,block,practice,condition,sex,age,date,data_file,texture_id,stim_order,diameter,opening,spacing,response,rt
8,0,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial0_PRACTICE.csv,E050,0,320.0,320.0,640.0,True,14.982
8,0,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial0_PRACTICE.csv,E013,1,80.0,20.0,100.0,False,14.982
8,1,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial1_PRACTICE.csv,E071,0,20.0,260.0,280.0,True,11.43
8,1,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial1_PRACTICE.csv,E044,1,170.0,140.0,310.0,False,11.43
8,2,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial2_PRACTICE.csv,E015,0,560.0,140.0,700.0,True,0.947
8,2,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial2_PRACTICE.csv,E024,1,500.0,200.0,700.0,False,0.947
8,3,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial3_PRACTICE.csv,E027,0,170.0,80.0,250.0,True,1.533
8,3,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial3_PRACTICE.csv,E067,1,80.0,320.0,400.0,False,1.533
8,4,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial4_PRACTICE.csv,E081(S03),0,107.0,210.0,317.0,True,1.881
8,4,0,True,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block0_trial4_PRACTICE.csv,E016,1,500.0,140.0,640.0,False,1.881
8,0,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial0.csv,E054,0,200.0,260.0,460.0,False,11.499
8,0,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial0.csv,E081(S03),1,107.0,210.0,317.0,True,11.499
8,1,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial1.csv,E006,0,260.0,20.0,280.0,True,12.315
8,1,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial1.csv,E027,1,170.0,80.0,250.0,False,12.315
8,2,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial2.csv,E076(S43),0,50.0,50.0,100.0,True,10.664
8,2,1,False,soft,m,21,2022-11-10 14:16:24.653296,results/221110_14.16_data_subj8_block1_trial2.csv,E066,1,50.0,170.0,220.0,False,10.664
